,Prompt,Story
625,كتب شي قصة قصيرة باش يفهموها الدراري في عمر 8-10. النهاية ديال القصة خاصها تكون حزينة. لازم يكون شي حوار. عدد الأشخاص في القصة لازم يكون 2. الدرس اللي نتعلموه من القصة هو ما تحكمش على شي واحد من شكلو. الموضوع ديال القصة خاصو يكون التكنولوجيا والمستقبل. بلاد الأحداث هي  عمان. النشاط: طهي وصفات بسيطة. زيد شي تحول ماشي متوقع ف الأحداث: ظهور قدرات خارقة ماكانتش متوقعة عند البطل.القصة خاصها تكون بالدارجة المغربية. اكتب القصة مباشرة.,"في مدينة مستقبلية بعمان، كان هناك صبي اسمو ياسين عمرو 9 سنين، وصديقو الروبوت ""كيمو""، ولي كان شكلو غريب شوية بسباب تصميمو القديم. الناس كانو ديما يشوفو فيه ويضحكو ويقولو ""شوفو هاد الروبوت القديم، شكلو مضحك!"".

ياسين ما كانش يبالي بالكلام ديالهم لأنو كيمو كان صديقو وكيف ما كان، وبالرغم من شكلو، كيمو كان ذكي بزاف وكاين قلبو طيب. الصاحبين كانو ديما يجمعو بين حبهم للتكنولوجيا وحبهم لطهي وصفات بسيطة سوا.

يوم من الأيام، قررو يشاركو في مسابقة طهي كبيرة في مدينتهم. لكن قبل المسابقة، واحد الحادث غير متوقع واقع. وهما كيطيبو، ياسين تحول بلا ما يدري وفجأة بدأ يطيّر الأشياء حوالينو بلا ما يلمسهم، راسو دار قدرة خارقة!

كيمو الروبوت صاحبو حاول يفهم شنو واقع وكيف يقدر يساعد ياسين. لكن مع كل محاولة يسيطرو على القدرة الجديدة ديالو، الناس في المدينة سمعو بالقصة وبداو يخافو من ياسين ومن قدرتو الغريبة. حتى صحابو القدامى، اللي كانو كيدافعو عليه، بداو يتفاداوه.

في يوم المسابقة، ياسين وكيمو قررو يشاركو باش يوريو الناس أنهم ما كاينش علاش يخافو وأن ياسين مزال نفس الشخص.
لكن، وهما كايطيبو، الأمور تصعبو لما قدرة ياسين زادت ومعاها خوف الناس. مع نهاية المسابقة، حتى ولو وصفاتهم كانت الألذ، ياسين وكيمو ما فازوش بسبب الخوف والحكم المسبق من الناس على ياسين وقدرتو الجديدة. 

الحزن بان على وجه ياسين، ما كانش حزين حيت ما ربحوش، ولكن حيت شاف الخوف في عيون الناس اللي كان يتمنى يفرحهم. كيمو حط يدو على كتف ياسين وقالو: ""يمكن العالم ما زال ما جاهزش يفهم القدرات ديالك، ولكن هذا ما يغيرش من كونك شخص عظيم يا صديقي.""

هادي القصة علمات ياسين وكيمو أن العالم ممكن يكون قاسي وأن الناس كايحكمو بسرعة من غير ما يعرفو القصة الحقيقية. ولكن، حتى في هاد الأوقات، الصداقة الحقيقية تبقى دائما جنبك."
626,كتب شي قصة قصيرة باش يفهموها الدراري في عمر 8-10. لازم الأحداث ديال القصة تكون في القلعة. النهاية ديال القصة خاصها تكون حزينة. عدد الأشخاص في القصة لازم يكون 2. الموضوع ديال القصة خاصو يكون السفر. بلاد الأحداث هي  المغرب. زيد شي تحول ماشي متوقع ف الأحداث: الكشف بلي الشخصية الشريرة هي فالحقيقة والد البطل.القصة خاصها تكون بالدارجة المغربية. اكتب القصة مباشرة.,"في زمان كانت هناك قلعة عظيمة في قلب المغرب، وكانت القلعة هادية، تخبئ بين جدرانها قصص وأسرار لا يعلمها إلا من سكن فيها. في هاد القصة هناك بطل صغير اسمه ياسين، والدته كانت دايما تحكي ليه على قصص الأبطال والمغامرات اللي عاشوها في هالقلعة العظيمة، وكيف كانوا يواجهون المخاطر باش يحميو القلعة وأهلها. وكان ياسين دايمًا يحلم بأنه يصير بطل مثلهم.

ياسين سمع قصة عن كنز مخفي في أعمق أدغال القلعة، وقرر يخوض مغامرة باش يلقا هاد الكنز. حكى الفكرة لأعز صديق ليه، اللي كان شخص كان كيظهر ليه كأفضل دعم ومشارك في مغامرات طفولتهم. الاثنين قرروا يدخلوا في باطن الأرض حيث توجد أسرار القلعة القديمة. 

خلال رحلتهم في أنفاق القلعة السرية، واجهوا ألغاز وتحديات كثيرة. وفي مرة، وجدوا نفسهم قدام باب عتيق مزخرف. فتحوا الباب بحذر، لكن لقاو رجل غامض كيحرس الكنز. كان الرجل يملك قوى عظيمة وخطيرة، ولم يكن بالسهل التغلب عليه أو النجاة منه.

في اللحظة الأخيرة، كشف الرجل الغامض عن هويته وقال لياسين: ""أنا والدك، اللي هربت من القلعة قبل سنين عديدة لأسباب ستفهمها يومًا ما."" ياسين انصدم من الخبر، كيف يكون هادا الشخص الشرير والده؟ الوالد حكى لياسين بأنه اضطر يترك كل شيء وراه ويحمي الكنز من الأعداء الحقيقيين للقلعة. الحماية ديّال الكنز تحولت لنقمة جعلته معزول عن العالم... عن ابنه.

في النهاية، قرر الأب أنه يقدم الكنز لياسين وصديقه، لكن بشرط، أن يوعدا بأنهما سيستخدمان الكنز في عمل الخير وحماية القلعة وأهلها. لكن المأساة كانت أن الوقت كان قد فات، والأب كان قد أنهك بسبب الحراسة والقوى اللي كانت تسكن فيه، ومات حزيناً بين يدي ولده، تاركًا وراءه ذكرى مؤلمة وكنزًا دون الشعور بطعم الفرحة من جديد.

ياسين وصديقه خرجوا من تحت الأرض، بقلوب متألمة لكن بعزيمة على الاستمرار في حماية القلعة وأهلها، تاركين وراءهم أسرار القلعة المؤلمة. وعاش ياسين يحمل الحكمة من قصة والده، والعزم على استخدام الكنز في عمل الخير، متذكرًا دائمًا المغامرة اللي غيرت حياته."
627,كتب شي قصة قصيرة باش يفهموها الدراري في عمر 8-10. لازم الأحداث ديال القصة تكون في الدار. النهاية ديال القصة خاصها تكون سعيدة. لازم يكون شي حوار. عدد الأشخاص في القصة لازم يكون 2. بلاد الأحداث هي  الصومال. القصة خاصها تكون بالدارجة المغربية. اكتب القصة مباشرة.,"في يوم من الأيام، فالصومال البعيدة، كانت هناك أسرة صغيرة تعيش في دار بسيطة. فهاد الأسرة، كان هناك الولد صغير سميتو يوسف وباباه. يوسف كان عندو 8 سنين وكتير بحال الألعاب.

في واحد النهار، يوسف لقا كتاب قديم فواحد الزاوية من الدار. الكتاب كان مغبر وعندو رسومات جميلة. يوسف غادي جري جيبو لباباه وبدا يسولو عليه.

يوسف: ""بابا، بابا! شوف شنو لقيت! كتاب قديم بزاف! منين جا؟""

باباه بضحكة حنينة: ""آه، هاداك كان كتابي المفضل وأنا صغير بحالك. كانت فيه قصص الأبطال والمغامرات.""

يوسف بعيون لامعة: ""بابا، واش يمكن تقرا ليا شي قصة منو قبل مننعس؟""

باباه بابتسامة: ""طبعا يا ولدي، هادي فرصة باش نقراو شي قصة ونكشفو الأسرار ديال هاد الكتاب معا.""

بقاو سهرانين تحت الليل الهادئ، باباه كيقرا ويوسف جالس حداه كيسمع ومركز مع كل كلمة. القصة كانت على ولد صغير مغامر، شجاع، كيشبه ليوسف بزاف. الولد فالقصة كان عندو مهمة، باش ينقد القرية ديالو من سحابة سوداء كبيرة. بتدكير وشجاعة، الولد فالقصة غلب السحابة وجاب الشمس للقرية من جديد.

يوسف حلم بليلة سعيدة مع شجاعة والبطولة. الصباح التالي فاق بابتسامة عريضة وهو يشوف الشمس كتلمع فالسماء.

باباه سولو: ""كيف دازت الليلة، يوسف؟""

يوسف بحماس: ""زوينة بزاف، بابا! بغيت نكون البطل بحال الولد فالقصة!""

باباه ضم يوسف وقال: ""أنت دابا بطلي، وأنا فخور بيك.""

من داك النهار، يوسف بقا يقراو الكتب ويتعلم منهم الدروس. ولكن أحسن حاجة بالنسبة ليه كانت ديك اللحظات لي قضاها مع باباه تحت النجوم وهما كيقراو القصص. حياتهم كانت بسيطة ولكن مليانة بالحب والتعلم."
628,كتب شي قصة قصيرة باش يفهموها الدراري في عمر 3-5. النهاية ديال القصة خاصها تكون سعيدة. عدد الأشخاص في القصة لازم يكون 2. الدرس اللي نتعلموه من القصة هو الطمع كايوصل الواحد للسقوط. بلاد الأحداث هي  السودان. الأحداث كاينة في الفصل ديال الصيف. النشاط: البستنة. لازم القصة تكون فيها شي إحساس بالذنب. القصة خاصها تكون بالدارجة المغربية. اكتب القصة مباشرة.,"فصل الصيف في السودان كان حار جدا، لكن داكشي ما منعش لينا وأمين يمارسو هوايتهم المفضلة: البستنة. كانت عندهم جنة صغيرة مليئة بأشجار الفواكه والخضراوات الطازجة. 

لينا كانت ديما كتعتني بالنباتات بلا ما تطمع في كثرة المحصول، بعكس أمين لي بدأ يطمع وبغا يزرع المزيد والمزيد، فكر في استعمال شي أسمدة قوية باش يزيد من الانتاج. 

لينا حاولت تنصحو: ""أمين، الطمع قد يضر بالحديقة وبينا."" لكن أمين ما سمعش ليها وقرر يجرب الأسمدة.

بعد فترة، بدأت النباتات تحتضر ونعناع اللي كان بحال السجادة الخضراء صار بني وذابل. أمين حس بالندم الشديد وفهم أخيرا درس لينا. بقلب مكسور، اعترف للينا بغلطته، ولينا، بقلب كبير، سامحاتو ووعدت تساعدو يصلح الضرر.

مع مرور الوقت، وبمجهود وتعب منهم الجاوج، استعادو جنتهم الصغيرة لحيواتها. شجرة التفاح الصغيرة عاود تاني بدات تورد والخضراوات صارت تنمو بشكل طبيعي.

في نهاية الموسم، جنو حصادهم الجميل، كان أقل من العام لي فات، لكن كان أحلى بزاف لأنه جاء من العمل الشريف والصبر.

لينا وأمين جلسو تحت شجرة التفاح وهما كيتذوقو فواكه جنتهم وكيتفكرو الدرس القيم اللي تعلموه: الطمع يوصل الواحد للفشل، ولا شيء يعدل العمل بيد مخلصة وقلب صابر.

ومن ديك النهار، وعد أمين يتبع نصيحة لينا وقررو يعتنيو بجنتهم بكل حب وصبر، ويكونو ديما ممتنين لكل نعمة صغيرة يرزقو بها."
629,كتب شي قصة قصيرة باش يفهموها الدراري في عمر 5-8. النهاية ديال القصة خاصها تكون سعيدة. عدد الأشخاص في القصة لازم يكون 3. الدرس اللي نتعلموه من القصة هو كاينة قوة في الوحدة. الموضوع ديال القصة خاصو يكون الفنون القتالية والدفاع عن النفس. بلاد الأحداث هي  جزر القمر. الأحداث كاينة في الفصل ديال الخريف. النشاط: اللعب مع الحيوانات الأليفة. لازم القصة تكون فيها شي إحساس بالترقب. القصة خاصها تكون بالدارجة المغربية. اكتب القصة مباشرة.,"في جزيرة جميلة من جزر القمر، في أيام الخريف لي كتلون السما بألوان زوينة وكتحس بنسمات الهوا لي كتهمس بالقصص، كان عايشين ثلاثة دراري صغار، أمين، سلمى ويوسف. هاد الدراري كانو ديما مع بعض وكانو يحبو يلعبو مع حيواناتهم الأليفة في الحي. يوم من الأيام، وهما كيلعبو، لاحظو واحد الكلب الصغير كيتبعهم. الكلب لقاوه ضعيف ويبدو أنه تايه.

أمين، سلمى ويوسف قررو يسميو الكلب ""حارس"" وقررو يهتمو به ويعتنيو به معا. من اليوم الأول، بداو يتعلمو فنون القتالية والدفاع عن النفس من عمو الحكيم، اللي كان بطل في الكاراتيه. زيد على هذا، عمو الحكيم كان كيعلمهم أهمية الوحدة وكدا كيفاش يحميو راسهم ويحميو حارس. 

في يوم، وهما كيتمشاو في الغابة جنب الجزيرة، وقعو في مشكلة. شي صيادين جاو باش يصيدو وبغاو يأخذو حارس معاهم. أمين، سلمى ويوسف بالرغم من خوفهم، وقفو جنب بعضهم بقلب واحد واستعملو كلشي علموه عمو الحكيم. بمهاراتهم ديال الدفاع عن النفس وبتنسيق مع بعض، تمكنو من تخويف الصيادين وشجعوهم على الرجوع من غير الكلب.

داك اليوم، فهمو جميعا قيمة ديال الصداقة والوحدة. عقلو حارس واخا كان صغير وضعيف، كيمكن ليه يحميهم بالطريقة ديالو الخاصة. من داك النهار، تعلمو كيفاش يثقو في بعضهم البعض ويثقو في روحهم.

الدراري عادو للدار، فرحانين بالنصر ديالهم وعادو أقوى من قبل. ومن ديك اللحظة، عاهدو بعضهم على ديما يكونو مع بعض في الضيق والسعة ويحميو بعضهم وحيواناتهم الأليفة. وبهاد الطريقة، حارس ما بقاش بسيط سميتو، ولكن صار حارسهم الشجاع فعلا. وهكذا، كانت نهاية مغامرتهم سعيدة، وفهمو بالفعل أن في الوحدة قوة كبيرة.

وعمو الحكيم ضحك وقال ليهم: ""تعلمتو الدرس الأهم في الحياة. الوحدة والإيمان بقدراتكم عطاكم القوة لي مكنتوش تعرفوها فيكم"". 

وهكذا، أمين، سلمى ويوسف وحارس قضاو باقي الأيام ديالهم كيستكشفو المزيد من المغامرات معا، دائما بجانب بعض، مايقدروش يتفرقو."
630,كتب شي قصة قصيرة باش يفهموها الدراري في عمر 3-5. النهاية ديال القصة خاصها تكون حزينة. لازم يكون شي حوار. عدد الأشخاص في القصة لازم يكون 2. الدرس اللي نتعلموه من القصة هو الحب. بلاد الأحداث هي  قطر. الأحداث كاينة في الفصل ديال الربيع. لازم القصة تكون فيها شي إحساس بالرهبة. القصة خاصها تكون بالدارجة المغربية. اكتب القصة مباشرة.,"في يوم من أيام الربيع الجميل في قطر، كان هناك طفل صغير اسمو سليم، وصديقتو العزيزة، القطة الصغيرة ليسميتها ""لولو"". سليم كان كيحب ""لولو"" بزاف وكان ديما كيلعب معاها في الحديقة جنب دارهم.

في يوم، سليم و""لولو"" كانو كيلعبو بكرة زغبورة تحت الشجر الكبار لي كتزهر في الربيع. سليم قال ل""لولو"": ""تريدي نلعبو لعبة جديدة اليوم؟"" و""لولو"" هزت راسها بحالكا تقول ""ايه"".

لكن، وهوما كيلعبو، السماء بدات تغيم وريحة قوية بدات تنوض. سليم شاف في السماء وبقى خايف: ""يا ربي، لولو، يلاه نرجعو للدار قبل ما يبدا يشتي.""

هوما كيجريو للدار، ولكن ""لولو"" تبعت كورة طاشت منهم وضاعت تحت شجرة كبيرة. سليم وقف وهو يستنى ""لولو"" تجيب الكورة، لكن فجأة سمع صوت قوي لرعد وشاف ""لولو"" مشات في الريح عندشي بعيد.

سليم بدا يبكي وينادي: ""لولو! لولو!"" لكنها ما رجعاتش. دازت العاصفة وسليم مشا يقلب على صديقتو في كل مكان، لكن بدون فايدة. ""لولو"" كانت راحت مع الريح.

ديك الليلة، سليم جلس حدا النافذة كيشوف في السماء ويبكي بشوية. باباه جا وحط يديه على كتفو وقال: ""سليم، صحابتك ""لولو"" بحالها بحال النجمة في السماء دابا. كانت حبيبة ليك وانت ليها. هاد الحب ما غاديش ينتهي حتى لو ""لولو"" ما كايناش معانا دابا.""

سليم بقا يشوف في النجم اللي براق في السماء وبدا يفهم. حتى وإن كانت النهاية حزينة، الحب لي كان بينو وبين ""لولو"" غادي يبقى ديما في قلبو. وبهاد الطريقة، تعلم سليم درس غزال على الحب."
631,كتب شي قصة قصيرة باش يفهموها الدراري في عمر 3-5. النهاية ديال القصة خاصها تكون حزينة. عدد الأشخاص في القصة لازم يكون 3. بلاد الأحداث هي  البحرين. لازم القصة تكون فيها شي إحساس بالمفاجأة. زيد شي تحول ماشي متوقع ف الأحداث: التحول من حلم إلى واقع.القصة خاصها تكون بالدارجة المغربية. اكتب القصة مباشرة.,"في يوم من الأيام، في بلاد البحرين، كانت فيه ثلاثة أصدقاء: جمال، سارة والقط ميمي. كانو ديما مع بعضياتهم وكيديرو مغامرات فالحومة ديالهم.

في مرة، جمال حلم حلم غريب: لقى راسو وسارة وميمي في جزيرة سحرية، فين كلشي ممكن! الفواكه كتغني، والسماء كتغير لونها بحال الفسيفساء. جمال فرح بزاف وبغى يقول لسارة وميمي على الحلم ديالو.

الصباح التالي، جمال حكى لسارة وميمي على الحلم ديالو، وفجأة بينما كانو كيهضرو، وجدو نفسهم وسط الجزيرة زي الحلم ديال جمال! الثلاثة ما كانوش باغيين يفارقو هاد الجزيرة السحرية أبداً.

بس الزمن ما تسنى لحد، وبالرغم من الفرحة ديالهم، بدات الجوهرة السحرية ديال الجزيرة تضوي وكتبدا تخليهم يرجعو لل عالمهم الحقيقي. جمال، سارة وميمي حسو بحزن كبير لأنهم ما بغاوش يفارقو هاد العالم السحري.

ميمي، القط ديالهم، ما رجعش معاهم وبقى في الجزيرة، شادة جزء من قلوبهم معاها. جمال وسارة رجعو لدارهم، وحزنهم كان كبير لفراق صاحبهم ميمي. الحزن ديالهم خلاليهم يفكرو في الأوقات الزوينة لي قضاو مع ميمي واللحظات الساحرة فالجزيرة.

مع هاد القصة، تعلمو جمال وسارة بلي الأصدقاء والأوقات الزوينة باقين معاك ديما في قلبك، ولكن أحيانا الواقع يكون أصعب من الأحلام.

وهكذا، بقاو جمال وسارة كيتفكرو فميمي والمغامرة ديالهم كل مرة كيشوفو النجوم في سماء البحرين، كيتساءلو واش ميمي مزال فرحانة فالجزيرة السحرية."
632,كتب شي قصة قصيرة باش يفهموها الدراري في عمر 8-10. لازم الأحداث ديال القصة تكون في المطعم. النهاية ديال القصة خاصها تكون حزينة. عدد الأشخاص في القصة لازم يكون 2. الدرس اللي نتعلموه من القصة هو الحب. بلاد الأحداث هي  السودان. الأحداث كاينة في الفصل ديال الصيف. لازم القصة تكون فيها شي إحساس بالمفاجأة. القصة خاصها تكون بالدارجة المغربية. اكتب القصة مباشرة.,"في واحد النهار ديال الصيف فالسودان، كان فيه جوج دراري صغار، اسمهم يوسف وخالد. هادو الجوج كانوا أصحاب من الصغر وكايبغيو بعضياتهم بزاف. يوسف وخالد قرروا يمشيو لواحد المطعم زوين بزاف في مدينتهم باش ياكلو شي حاجة خاصة لأنه عيد ميلاد يوسف.

وصلو للمطعم وجلسو فطاولة قدام النافذة، وقال يوسف لخالد بفرحة: ""خويا، هاد النهار غادي يكون أحسن نهار فحياتي لأني معاك!"" وقال ليه خالد بضحكة: ""وأنا معاك، الحياة زوينة!""

طلبو الأكل وبداو ياكلو ويضحكو ويتفكرو الذكريات ديالهم مع بعض. ولكن، كيف قربو يساليو، شي حاجة صغيرة ولكن مؤلمة وقعت. فيما كان خالد كيقطع الكيكة، دار شطاف بالموس وقطع يده بالغلط. دم كتير ويوسف صافي بغا يبكي ويقلب كاع الطاولة بحثا عن دوا.

المطعم كان عامر والناس بداو يجرو يعاونوهم. خالد تألم بزاف لكن حاول يضحك باش يخفف على قلب يوسف. نقلو خالد للمستشفى والأطباء قالو ليهم ماشي شي حاجة خطيرة، ولكن يوسف حس بالذنب وكان حزين جدا.

بعد ما تعافى خالد، رجع ليوسف وقال ليه، بابتسامة ويدو في الجبس: ""ماتخافش، الحب ديالنا قوي وكايفوق أي ألم. ونتا جرحتي قلبك خوفا عليا أكثر من جرح يدي.""

النهاية كانت حزينة وحلوة في نفس الوقت. يوسف وخالد تعلمو شي حاجة مهمة على الحب وكيفاش حتى واحد شي حاجة صغيرة يمكن تغير النهار ديالك، ولكن الصحاب الحقيقيين كيبقاو جنبك ديما. الدرس اللي تعلموه هو أن الحب حقيقي كيبقى ديما، حتى ولو كانت فيه صدمات وألم."
633,كتب شي قصة قصيرة باش يفهموها الدراري في عمر 5-8. النهاية ديال القصة خاصها تكون حزينة. عدد الأشخاص في القصة لازم يكون 1. الدرس اللي نتعلموه من القصة هو كاينة قوة في الوحدة. بلاد الأحداث هي  الصومال. زيد شي تحول ماشي متوقع ف الأحداث: الكشف بلي الشخصية الشريرة هي فالحقيقة والد البطل.القصة خاصها تكون بالدارجة المغربية. اكتب القصة مباشرة.,"في قرية صغيرة بالصومال، كان يعيش ولد صغير اسمو يوسف. يوسف مكانش عندو إخوة أو خواتات، وكيعيش مع ميمتو بوحدهم. يوسف ديما كان كيحلم يلقى صحاب يلعب معاهم، لكن بما أن القرية كانت صغيرة بزاف ومفيهاش بزاف ديال الدراري، يوسف ولا يقضي أغلب أوقاتو بوحدو.

في يوم من الأيام، جا للقرية واحد الراجل غريب وبدا يخبر ليهم على قصص عليها وعلى كيف كان يتحدى الظروف الصعيبة فحياتو. مع الوقت، يوسف بدا يحس بالإعجاب بهاد الراجل وبدا يتمنى يكون قوي بحالو.

لكن، في ليلة، وقع شي حاجة ما كانتش متوقعة. بالصدفة، يوسف سمع الراجل الغريب كيتكلم بوحدو وبدا يعترف بأنو هو فالحقيقة والدو الحقيقي للي عمرو ما عرفو وأنه جا للقرية ديالو باش يشوفو من بعيد ويتأكد بلي هو بخير.

يوسف هرو بكل قوتو عند ميمتو وبدا يسولها على هادشي كامل. بعد ما كانت مترددة في الأول، ميمتو اعتارفت ليه بالحقيقة وقالت ليه بلي فعلا داك الراجل هو باباه، لكن ما قدروش يعيشو معا بسبب خلافات كبيرة في الماضي.

مع هاد الاكتشاف، يوسف حس بالضياع والخذلان. هو كيف الولد الوحيد فالقرية، كان ديما كيحس بالوحدة، لكن دابا حس بأن هادي الوحدة كانت كتخبي وراها قصة أكبر بزاف ما كانش عارفها.

الحزن ديال يوسف كان كبير، لكن مع الوقت، بدا يتعلم بلي حتى في الوحدة، كاينة قوة. قوة في الاعتماد على الذات وفي النضال لاكتشاف الحقيقة. ولكن الأهم، تعلم بلي كاينة قوة في التسامح والقدرة على تجاوز الماضي.

وهكا، يوسف ولد الصومال، ولو فقد جزء من قلبو، لقى في نفسو القوة لي تحملو وتخليه يتقدم للقدام، معتمد على الحكمة اللي تعلمها من قصتو: في الوحدة قوة."
634,كتب شي قصة قصيرة باش يفهموها الدراري في عمر 5-8. النهاية ديال القصة خاصها تكون حزينة. عدد الأشخاص في القصة لازم يكون 3. الدرس اللي نتعلموه من القصة هو الكذب كا يقطع الثقة. بلاد الأحداث هي  تونس. زيد شي تحول ماشي متوقع ف الأحداث: التحول من حلم إلى واقع.القصة خاصها تكون بالدارجة المغربية. اكتب القصة مباشرة.,"كان ياما كان فبلاد تونس الجميلة، تلاتة صحاب: عمر، سارة ويوسف. هاد الصحاب الثلاثة ديما كانو كيقضيو وقتهم مع بعضياتهم، كيضحكو وكيلعبو تحت الشمس الدافئة.

يوم من الأيام، تفكر عمر بفكرة مشاغبة. قال ليوسف وسارة: ""مالنا نقولو للأستاذ ديالنا بللي شفتو حلم غريب، وفيه كانت فيه جنية تعطي لينا الإجابات ديال الامتحان الجاي؟"" سارة ما عجبهاش الحال، لكن يوسف ضحك ووافق.

فاليوم الموالي، حكى عمر القصة للأستاذ، اللي صدقو وبدا يسول فيهم على تفاصيل الحلم. عمر ويوسف ولاو كيجمعو الكذبة فوق الكذبة، حتى وصلو لدرجة ما قدروش يرجعو لور.

الكذبة كبرات والثقة بين الأستاذ والتلاميذ بدات تضعف، وسارة بدات تحس بالندم والحزن لأنها ما وقفاتش هاد اللعبة من البداية. 

وفي يوم من الأيام، وهما كيحضرو للامتحان، بدا كابوس عمر يتحول لواقع. فالحقيقة، لقى راسو مش قادر يجاوب على حتى سؤال فالامتحان لأنه كان واثق فالجنية الخيالية اللي ""حلم بيها"".

فالأخير، انكشفت الكذبة والثقة اللي كان تلاميذ يحتاجو فيها من الأستاذ وفي بعضياتهم تهرسات. الأستاذ حزن بزاف وأكد على ضرورة الصدق والأمانة.

عمر ويوسف وسارة حسو بندم عميق، ماشي غير لأنهم ما نجحوش فالامتحان، ولكن لأنهم كسرو الثقة اللي كانت تربطهم بأستاذهم وبالتالي حتى الصداقة ديالهم تأثرات. فهمو بللي الكذب، لو كان صغير أو للمزاح، قادر يدمر العلاقات ويخسر الثقة الثمينة بين الناس.

وبهاد الطريقة، تعلموا درس قاسي على الصدق وقيمة الثقة بين الأصدقاء. ويتمناو لو رجع ليهم الزمان باش يصلحو غلطتهم."
635,كتب شي قصة قصيرة باش يفهموها الدراري في عمر 8-10. النهاية ديال القصة خاصها تكون حزينة. عدد الأشخاص في القصة لازم يكون 3. الدرس اللي نتعلموه من القصة هو برور الوالدين. الموضوع ديال القصة خاصو يكون الرياضة والألعاب. بلاد الأحداث هي  الكويت. الأحداث كاينة في الفصل ديال الصيف. لازم القصة تكون فيها شي إحساس بالثقة. القصة خاصها تكون بالدارجة المغربية. اكتب القصة مباشرة.,"في فصل الصيف بالكويت، كان فيه ثلاثة صحاب، يوسف وحمزة وسارة، كانو ديما مع بعض ويحبو يلعبو ويديرو الرياضة. يوسف كان باغي يثبت ليهم شحال هو قوي في الجري، قال ليهم: ""اليوم غادي نتسابقو ونشوفو مين هو الأسرع فينا"". حمزة وسارة قبلو التحدي بكل حماس.

قبل ما يبداو السباق، يوسف تذكر كلمات باباه اللي ديما كيقول ليه: ""ولدي، الثقة في النفس مهمة، ولكن خاصك ديما تكون عندك الثقة في راسك وما تنساش دائما الاحترام للكبار"". يوسف نطق بسم الله وبداو السباق. 

كان الجو حار جدا يومها، والشمس كتحرق، ولكن مهما كانت الصعوبات، كلهم استمر في الركض بكل قوة. فجأة، وهما كيجرو، يوسف تزلق وطاح في الارض. حمزة وسارة وقفو فورا، رجعو لعندو بسرعة باغين يشوفو واش هو بيخير.

يوسف كان باغي يبقى قوي ويوقف بلا ما يوريهم بأنه مكسور، ولكن الألم كان كثير عليه. كيف شافو حالته حمزة وسارة، هزوه وجرو بيه للدار اللي قريبة من المكان باش يوريوه لماماه.

لما وصلو، ماما يوسف خافت بزاف وشدات سيارة توجهو للمستعجلات. الطبيب قال ليهم بأن يوسف طاح وكسر رجله وخاصو يبقى فالسرير لمدة شهرين.

يوسف حس بالأسف الكبير وندم لأنه ما سمعش لكلام باباه في الاحترام للكبار وكذلك ما قدّر المخاطر اللي ممكن تصير في مثل هاد الرياضات، براّ الأمان. هاد الحادث أثر على قلبو وعلمو درس قاسي في الحياة، وهو بأن برور الوالدين والاستماع لنصائحهم شيء لازم يكون دائما في بال الواحد.

النهاية كانت حزينة براكة ليوسف وصحابو، لكن كانت درس قيم باغين يشاركوه مع كل دراري أخرين، وهو الأهمية ديال برور الوالدين واتباع نصائحهم خاصة في العمر الصغير."
636,كتب شي قصة قصيرة باش يفهموها الدراري في عمر 3-5. النهاية ديال القصة خاصها تكون سعيدة. لازم يكون شي حوار. عدد الأشخاص في القصة لازم يكون 3. بلاد الأحداث هي  اليمن. القصة خاصها تكون بالدارجة المغربية. اكتب القصة مباشرة.,"كانت فبلاد اليمن، في قرية صغيرة، عايشين ثلاثة أصدقاء: لمياء، وحميد، والقطة ديالهم سميتو تمرة. ديما كانو يلعبو ويضحكو مع بعضياتهم، ولكن يوم من الأيام، تهنا تمرة وما لقاوهش.

لمياء قالت: ""لازم نقلبو على تمرة! ما يمكنش نرتاحو حتى نلقاوه!""

حميد قال بشوية ديال الخوف: ""ولكن القرية كبيرة، كيفاش غادي نلقاوه في كل هاد البلايص؟""

لمياء، بأمل في عينيها، قالت: ""غادي نقسمو القرية بيناتنا ونقلبو في كل شبر، وغادي نسولو الجيران إلا كان شي واحد شافو!""

بداو يقسمو القرية ويسولو الناس، وكل ما كانو يسولو، كانو يشدو في الأمل. 

بعد شوية، سمعو صوت تمرة كيمويو من تحت شجرة كبيرة كانت حدا السوق. ركضو لعندو ولقاوه كيلعب مع قطيطوصات صغار.

لمياء، فرحانة بزاف، قالت: ""هاهو تمرة! لقيناه أخيرا!""

حميد ضحك وقال: ""وايلي تمرة، خلعتينا عليك!""

وهكذا، رجعو للدار بتمرة، وكل واحد فيهم كان فرحان. من داك النهار، قررو يهتمو بتمرة أكتر ويخليوه ديما جنبهم.

ومن هاد الحكاية، لمياء وحميد وتمرة تعلمو أن الأصدقاء خاصهم يتعاونو في الأوقات الصعيبة، وأن الأمل والمحبة كيخليو كلشي أحسن.

وعاشو سعداء بزاف بزاف، تما في القرية الصغيرة ديالهم في اليمن."
